State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
Gujarat,Amreli,Damnagar,Coriander(Leaves),Coriander,FAQ,19/05/2025,2200,3050,2850
Gujarat,Amreli,Savarkundla,"Bengal Gram(Gram)(Whole)","Average (Whole)",Non-FAQ,19/05/2025,5305,5525,5390
Gujarat,Amreli,Savarkundla,"Castor Seed","Castor seed",FAQ,19/05/2025,5500,5970,5750
Gujarat,Anand,"Khambhat(Grain Market)",Paddy(Dhan)(Common),Other,FAQ,19/05/2025,1700,2050,1900
Gujarat,Anand,"Khambhat(Grain Market)",Paddy(Dhan)(Common),Paddy,FAQ,19/05/2025,2500,3150,2900
Gujarat,Banaskanth,Vadgam,Mustard,Other,FAQ,19/05/2025,5555,5555,5555
Gujarat,Bharuch,Jambusar(Kaavi),"Bajra(Pearl Millet/Cumbu)",Other,FAQ,19/05/2025,2400,2800,2600
Gujarat,Gandhinagar,"Mansa(Manas Veg Yard)","Bottle gourd",Other,FAQ,19/05/2025,500,500,500
Gujarat,Gandhinagar,"Mansa(Manas Veg Yard)",Cucumbar(Kheera),Other,FAQ,19/05/2025,1000,2000,1500
Gujarat,Gandhinagar,"Mansa(Manas Veg Yard)",Tomato,Other,FAQ,19/05/2025,2000,2000,2000
Gujarat,Junagarh,Mangrol,"Bengal Gram(Gram)(Whole)","Desi (F.A.Q. Split)",FAQ,19/05/2025,5350,5450,5425
Gujarat,Navsari,Bilimora,Tomato,Other,FAQ,19/05/2025,1000,2000,1500
Gujarat,Rajkot,Dhoraji,"Arhar (Tur/Red Gram)(Whole)",Local,Non-FAQ,19/05/2025,6055,6955,6805
Gujarat,Rajkot,"Rajkot(Veg.Sub Yard)","Bhindi(Ladies Finger)",Bhindi,FAQ,19/05/2025,700,1800,1250
Gujarat,Rajkot,"Rajkot(Veg.Sub Yard)",Onion,Onion,FAQ,19/05/2025,150,1075,700
Gujarat,Rajkot,"Rajkot(Veg.Sub Yard)",Tomato,Tomato,FAQ,19/05/2025,1000,2000,1500
Gujarat,Sabarkantha,Modasa(Tintoi),Maize,"Hybrid Red (Cattle Feed)",Non-FAQ,19/05/2025,1700,2100,2100
Gujarat,Surat,Mahuva(Anaval),Mango,Totapuri,Medium,19/05/2025,1750,2250,2000
Gujarat,Surat,Mahuva(Anaval),"Pointed gourd (Parval)",Other,FAQ,19/05/2025,2800,3000,2900
Gujarat,Surat,Surat,Cauliflower,Other,FAQ,19/05/2025,2500,6000,4250
Gujarat,Surat,Surat,Onion,Other,FAQ,19/05/2025,600,2100,1350
Gujarat,Surat,Surat,Ridgeguard(Tori),Other,FAQ,19/05/2025,3000,5500,4250
Gujarat,Surendranagar,Dhragradhra,"Cummin Seed(Jeera)","Cummin Seed(Jeera)",FAQ,19/05/2025,17900,20275,20000
Gujarat,Surendranagar,Dhragradhra,"Green Gram (Moong)(Whole)","Green (Whole)",FAQ,19/05/2025,8000,8000,8000
Gujarat,Surendranagar,Dhragradhra,"Sesamum(Sesame,Gingelly,Til)",White,FAQ,19/05/2025,7400,8950,8250
Gujarat,Surendranagar,Dhragradhra,"Suva (Dill Seed)","Suva (Dill Seed)",FAQ,19/05/2025,5000,6840,6500
Gujarat,Surendranagar,Vadhvan,"Bhindi(Ladies Finger)",Bhindi,FAQ,19/05/2025,3000,3500,3250
Gujarat,Surendranagar,Vadhvan,Carrot,Carrot,FAQ,19/05/2025,2000,2500,2250
Gujarat,Surendranagar,Vadhvan,Drumstick,Drumstick,FAQ,19/05/2025,1500,2000,1750
Gujarat,Surendranagar,Vadhvan,"Elephant Yam (Suran)","Elephant Yam (Suran)",FAQ,19/05/2025,4500,5000,4750
Gujarat,Surendranagar,Vadhvan,Lemon,Lemon,FAQ,19/05/2025,7500,8500,8000
Gujarat,Surendranagar,Vadhvan,Tinda,Tinda,FAQ,19/05/2025,4000,4500,4250
Gujarat,Vadodara(Baroda),Padra,"Bottle gourd",Other,FAQ,19/05/2025,500,1000,750
Gujarat,Vadodara(Baroda),Padra,Coriander(Leaves),Other,FAQ,19/05/2025,2000,3000,2500
Gujarat,Vadodara(Baroda),Padra,Ginger(Green),Other,FAQ,19/05/2025,2500,3000,2750
Gujarat,Vadodara(Baroda),Padra,"Little gourd (Kundru)",Other,FAQ,19/05/2025,1250,2750,2000
Gujarat,Vadodara(Baroda),Padra,"Pointed gourd (Parval)",Other,FAQ,19/05/2025,4000,4500,4250
Haryana,Fatehabad,Fatehabad,"Mousambi(Sweet Lime)",Other,Large,19/05/2025,3500,3500,3500
Haryana,Gurgaon,Gurgaon,Tomato,Other,Non-FAQ,19/05/2025,800,1000,900
Haryana,Hissar,Hansi,Brinjal,Other,FAQ,19/05/2025,1000,2000,1500
Haryana,Hissar,Hansi,Cauliflower,Other,FAQ,19/05/2025,800,1200,1000
Haryana,Hissar,Hansi,Potato,Other,Non-FAQ,19/05/2025,1000,3500,1000
Haryana,Kaithal,Dhand,Onion,Other,FAQ,19/05/2025,1000,1400,1300
Haryana,Kaithal,Dhand,Potato,Other,FAQ,19/05/2025,900,1200,1100
Haryana,Mahendragarh-Narnaul,Narnaul,Chikoos(Sapota),Sapota,Medium,19/05/2025,2000,2000,2000
Haryana,Mahendragarh-Narnaul,Narnaul,"Cluster beans","Cluster Beans",FAQ,19/05/2025,3000,3000,3000
Haryana,Mahendragarh-Narnaul,Narnaul,Coriander(Leaves),Coriander,FAQ,19/05/2025,2000,2000,2000
Haryana,Mahendragarh-Narnaul,Narnaul,Ginger(Green),"Green Ginger",FAQ,19/05/2025,3500,4000,4000
Haryana,Mahendragarh-Narnaul,Narnaul,Spinach,Spinach,FAQ,19/05/2025,1000,1000,1000
Haryana,Mewat,FerozpurZirkha(Nagina),"Bottle gourd",Other,FAQ,19/05/2025,800,1000,900
Haryana,Mewat,FerozpurZirkha(Nagina),Tomato,Other,FAQ,19/05/2025,400,600,500
Haryana,Mewat,Punhana,Onion,Other,FAQ,19/05/2025,1000,1200,1100
Haryana,Mewat,Punhana,Potato,Other,FAQ,19/05/2025,1200,1400,1300
Haryana,Mewat,Tauru,Lemon,Other,FAQ,19/05/2025,8000,8000,8000
Haryana,Panipat,Panipat,"Bottle gourd","Bottle Gourd",FAQ,19/05/2025,500,700,600
Haryana,Panipat,Panipat,Brinjal,"Arkasheela Mattigulla",FAQ,19/05/2025,700,1300,1000
Haryana,Panipat,Panipat,Mango,Other,Medium,19/05/2025,2000,8000,5000
Haryana,Panipat,Panipat,Onion,Other,FAQ,19/05/2025,500,1300,900
Haryana,Panipat,Panipat,Pomegranate,Pomogranate,Medium,19/05/2025,5000,7000,6000
Haryana,Panipat,Panipat,Potato,Other,FAQ,19/05/2025,600,1200,900
Haryana,Panipat,Panipat,Tomato,Other,FAQ,19/05/2025,500,1000,750
Haryana,Panipat,Samalkha,"Bottle gourd","Bottle Gourd",FAQ,19/05/2025,700,700,700
Haryana,Panipat,Samalkha,"Green Chilli","Green Chilly",FAQ,19/05/2025,2000,2000,2000
Haryana,Panipat,Samalkha,"Karbuja(Musk Melon)",Karbhuja,Large,19/05/2025,1000,1000,1000
Haryana,Panipat,Samalkha,"Long Melon(Kakri)","Long Melon (Kakri)",FAQ,19/05/2025,1000,1000,1000
Haryana,Panipat,Samalkha,Onion,Local,FAQ,19/05/2025,1000,1000,1000
Haryana,Panipat,Samalkha,Ridgeguard(Tori),Other,FAQ,19/05/2025,1000,1000,1000
Haryana,Panipat,Samalkha,"Water Melon","Water Melon",Large,19/05/2025,600,600,600
Haryana,Rewari,Kosli,Banana,Other,Medium,19/05/2025,2000,2000,2000
Haryana,Rewari,Kosli,"Bhindi(Ladies Finger)",Bhindi,FAQ,19/05/2025,2000,2000,2000
Haryana,Rewari,Kosli,Potato,Other,FAQ,19/05/2025,1000,1000,1000
Haryana,Rohtak,Meham,Brinjal,Other,FAQ,19/05/2025,1000,1000,1000
Haryana,Rohtak,Meham,Mango,Badami,Medium,19/05/2025,4000,5000,4500
Haryana,Rohtak,Meham,"Mousambi(Sweet Lime)",Mousambi,Medium,19/05/2025,4500,4500,4500
Haryana,Rohtak,Meham,Tomato,Deshi,FAQ,19/05/2025,600,1000,800
Haryana,Sonipat,Ganaur,"Green Chilli","Green Chilly",FAQ,19/05/2025,2000,2500,2200
Haryana,Sonipat,Ganaur,Lemon,Lemon,FAQ,19/05/2025,9500,10000,9800
Haryana,Sonipat,Ganaur,"Mango (Raw-Ripe)","Mango - Raw-Ripe",FAQ,19/05/2025,1800,2000,1800
Haryana,Sonipat,Ganaur,"Peas Wet","Peas Wet",FAQ,19/05/2025,5000,6000,5500
Haryana,Sonipat,Ganaur,Ridgeguard(Tori),Ridgeguard(Tori),FAQ,19/05/2025,1200,1400,1200
Haryana,Sonipat,Ganaur,Tinda,Tinda,FAQ,19/05/2025,2400,2500,2400
Haryana,Sonipat,Ganaur,"Yam (Ratalu)","Yam (Ratalu)",FAQ,19/05/2025,3000,3500,3200
Haryana,Sonipat,Gohana,Onion,Other,Non-FAQ,19/05/2025,1000,1500,1200
Haryana,Sonipat,Gohana,Potato,Other,Non-FAQ,19/05/2025,1000,1500,1200
Haryana,"Yamuna Nagar",Radaur,"Bottle gourd",Other,FAQ,19/05/2025,400,500,450
Haryana,"Yamuna Nagar",Radaur,Cucumbar(Kheera),Other,FAQ,19/05/2025,400,500,450
Haryana,"Yamuna Nagar",Sadhaura,Capsicum,Capsicum,FAQ,19/05/2025,1800,2000,1900
"Himachal Pradesh",Chamba,Chamba,"Bhindi(Ladies Finger)",Bhindi,FAQ,19/05/2025,3000,3500,3250
"Himachal Pradesh",Chamba,Chamba,Coriander(Leaves),Other,FAQ,19/05/2025,3500,4000,3750
"Himachal Pradesh",Chamba,Chamba,"French Beans (Frasbean)",Other,FAQ,19/05/2025,5000,6000,5500
"Himachal Pradesh",Chamba,Chamba,"Green Chilli",Other,FAQ,19/05/2025,5000,5500,5250
"Himachal Pradesh",Chamba,Chamba,Onion,Other,FAQ,19/05/2025,1800,2000,1900
"Himachal Pradesh",Hamirpur,Hamirpur,Brinjal,Other,FAQ,19/05/2025,2000,2600,2400
"Himachal Pradesh",Hamirpur,Hamirpur,Cucumbar(Kheera),Other,FAQ,19/05/2025,1600,3000,2300
"Himachal Pradesh",Hamirpur,Hamirpur,Onion,Other,FAQ,19/05/2025,1600,2000,1800
"Himachal Pradesh",Hamirpur,Hamirpur,Tomato,Other,FAQ,19/05/2025,1500,1800,1650
"Himachal Pradesh",Hamirpur,Hamirpur,"Water Melon",Other,Medium,19/05/2025,1400,1600,1500
"Himachal Pradesh",Kangra,Dharamshala,Banana,Other,Medium,19/05/2025,4300,4400,4350
"Himachal Pradesh",Kangra,Dharamshala,Coriander(Leaves),Other,FAQ,19/05/2025,4000,4500,4250
"Himachal Pradesh",Kangra,Dharamshala,Cucumbar(Kheera),Other,FAQ,19/05/2025,1500,1600,1550
"Himachal Pradesh",Kangra,Dharamshala,Onion,Other,FAQ,19/05/2025,2000,2200,2100
"Himachal Pradesh",Kangra,Dharamshala,Papaya,Other,Medium,19/05/2025,4000,4500,4250
"Himachal Pradesh",Kangra,Kangra,"French Beans (Frasbean)",Other,FAQ,19/05/2025,7000,8000,7500
"Himachal Pradesh",Kangra,Kangra,Grapes,Other,Medium,19/05/2025,9000,10000,9500
"Himachal Pradesh",Kangra,Kangra,Mango,Other,Medium,19/05/2025,5000,8000,6000
"Himachal Pradesh",Kangra,Kangra,Papaya,Other,Medium,19/05/2025,3000,3500,3200
"Himachal Pradesh",Kangra,Kangra,Plum,Other,Medium,19/05/2025,5000,10000,8000
"Himachal Pradesh",Kangra,Kangra,Spinach,Other,FAQ,19/05/2025,2500,3000,2700
"Himachal Pradesh",Kangra,Kangra(Baijnath),Apple,Apple,Medium,19/05/2025,15000,16000,15500
"Himachal Pradesh",Kangra,Kangra(Baijnath),"Bhindi(Ladies Finger)",Bhindi,FAQ,19/05/2025,3200,3400,3200
"Himachal Pradesh",Kangra,Kangra(Baijnath),Carrot,Carrot,FAQ,19/05/2025,2000,2200,2100
"Himachal Pradesh",Kangra,Kangra(Baijnath),Coriander(Leaves),Coriander,FAQ,19/05/2025,4500,5000,4800
"Himachal Pradesh",Kangra,Kangra(Baijnath),Cucumbar(Kheera),Cucumbar,FAQ,19/05/2025,1600,2400,2000
"Himachal Pradesh",Kangra,Kangra(Baijnath),Ginger(Green),"Green Ginger",FAQ,19/05/2025,6000,7000,6500
"Himachal Pradesh",Kangra,Kangra(Baijnath),Lemon,Lemon,FAQ,19/05/2025,9000,11000,10500
"Himachal Pradesh",Kangra,Kangra(Baijnath),Tomato,Tomato,FAQ,19/05/2025,1200,1500,1300
"Himachal Pradesh",Kangra,Kangra(Jaisinghpur),Banana,"Banana - Ripe",Medium,19/05/2025,4700,5000,4900
"Himachal Pradesh",Kangra,Kangra(Jaisinghpur),"Bottle gourd","Bottle Gourd",FAQ,19/05/2025,2000,2200,2100
"Himachal Pradesh",Kangra,Kangra(Jaisinghpur),Capsicum,Capsicum,FAQ,19/05/2025,3000,3500,3300
"Himachal Pradesh",Kangra,Kangra(Jaisinghpur),Garlic,Average,FAQ,19/05/2025,9500,10000,9800
"Himachal Pradesh",Kangra,Kangra(Jaisinghpur),Grapes,Annabesahai,Medium,19/05/2025,10000,11500,10800
"Himachal Pradesh",Kangra,Kangra(Jaisinghpur),Mashrooms,Mashrooms,FAQ,19/05/2025,15000,16000,15500
"Himachal Pradesh",Kangra,Kangra(Jaisinghpur),"Peas Wet","Peas Wet",FAQ,19/05/2025,8500,9500,9000
"Himachal Pradesh",Kangra,Kangra(Jaisinghpur),"Sponge gourd","Sponge gourd",FAQ,19/05/2025,2800,3200,3000
"Himachal Pradesh",Kangra,"Kangra(Nagrota Bagwan)",Brinjal,"Arkasheela Mattigulla",FAQ,19/05/2025,1000,2000,1400
"Himachal Pradesh",Kangra,"Kangra(Nagrota Bagwan)","Karbuja(Musk Melon)",Karbhuja,Medium,19/05/2025,1800,2200,2000
"Himachal Pradesh",Kangra,"Kangra(Nagrota Bagwan)",Lemon,Lemon,FAQ,19/05/2025,9000,10000,9500
"Himachal Pradesh",Kangra,"Kangra(Nagrota Bagwan)",Tomato,Deshi,FAQ,19/05/2025,1000,1200,1100
"Himachal Pradesh",Kangra,"Kangra(Nagrota Bagwan)","Water Melon",Other,Medium,19/05/2025,1000,1500,1200
"Himachal Pradesh",Kangra,Palampur,"Bhindi(Ladies Finger)",Other,FAQ,19/05/2025,3000,3200,3100
"Himachal Pradesh",Kangra,Palampur,Brinjal,Brinjal,FAQ,19/05/2025,2300,2500,2400
"Himachal Pradesh",Kangra,Palampur,"Karbuja(Musk Melon)",Karbhuja,Medium,19/05/2025,2000,2200,2100
"Himachal Pradesh",Kangra,Palampur,Lemon,Other,FAQ,19/05/2025,8000,9000,8800
"Himachal Pradesh",Kangra,Palampur,Mashrooms,Other,FAQ,19/05/2025,14500,16000,15500
"Himachal Pradesh",Kangra,Palampur,Papaya,Other,Medium,19/05/2025,4000,4500,4300
"Himachal Pradesh",Kangra,Palampur,Potato,Other,FAQ,19/05/2025,1200,1300,1250
"Himachal Pradesh",Solan,Solan(Nalagarh),"Water Melon",Other,Medium,19/05/2025,1000,1200,1100
"Jammu and Kashmir",Kathua,Kathua,"Bottle gourd",Other,FAQ,19/05/2025,700,800,750
"Jammu and Kashmir",Kathua,Kathua,Garlic,Garlic,FAQ,19/05/2025,6000,7000,6500
"Jammu and Kashmir",Kathua,Kathua,"Knool Khol",Other,FAQ,19/05/2025,1000,1200,1100
"Jammu and Kashmir",Kathua,Kathua,Mashrooms,Mashrooms,FAQ,19/05/2025,10000,11000,10500
"Jammu and Kashmir",Kathua,Kathua,Onion,Other,FAQ,19/05/2025,1200,1300,1250
"Jammu and Kashmir",Rajouri,"Rajouri (F&V)","Bhindi(Ladies Finger)",Other,FAQ,19/05/2025,3500,3700,3600
"Jammu and Kashmir",Rajouri,"Rajouri (F&V)",Capsicum,Other,FAQ,19/05/2025,3500,3700,3600
"Jammu and Kashmir",Rajouri,"Rajouri (F&V)",Mango,Safeda,Medium,19/05/2025,6000,6200,6100
Kerala,Alappuzha,Chengannur,"Bitter gourd",Other,FAQ,19/05/2025,7500,8200,8000
Kerala,Alappuzha,Chengannur,Cabbage,Other,FAQ,19/05/2025,2800,3100,3000
Kerala,Alappuzha,Chengannur,Cucumbar(Kheera),Other,FAQ,19/05/2025,1900,2200,2000
Kerala,Alappuzha,Chengannur,Onion,Onion,FAQ,19/05/2025,1900,2200,2000
Kerala,Alappuzha,Chengannur,Potato,Potato,FAQ,19/05/2025,3300,3600,3500
Kerala,Alappuzha,Cherthala,Amaranthus,Other,FAQ,19/05/2025,5000,5200,5100
Kerala,Alappuzha,Cherthala,"Banana - Green","Banana - Green",FAQ,19/05/2025,3200,3400,3300
Kerala,Alappuzha,Cherthala,Beetroot,Other,FAQ,19/05/2025,4000,4200,4100
Kerala,Alappuzha,Cherthala,Cabbage,Cabbage,FAQ,19/05/2025,3300,3500,3400
Kerala,Alappuzha,Cherthala,Cowpea(Veg),"Cowpea (Veg)",FAQ,19/05/2025,4500,4700,4600
Kerala,Alappuzha,Cherthala,"Little gourd (Kundru)",Other,FAQ,19/05/2025,3200,3400,3300
Kerala,Alappuzha,Harippad,Beetroot,Other,FAQ,19/05/2025,4000,4500,4000
Kerala,Alappuzha,Harippad,"Green Chilli",Other,FAQ,19/05/2025,4000,4500,4000
Kerala,Alappuzha,Mannar,Ashgourd,Other,FAQ,19/05/2025,2000,2200,2100
Kerala,Alappuzha,Mannar,"Bitter gourd",Other,FAQ,19/05/2025,7800,8000,7900
Kerala,Alappuzha,Mannar,Colacasia,Other,FAQ,19/05/2025,6000,6200,6100
Kerala,Ernakulam,Angamaly,Ashgourd,Ashgourd,FAQ,19/05/2025,2000,3000,2500
Kerala,Ernakulam,Angamaly,"Bhindi(Ladies Finger)",Bhindi,FAQ,19/05/2025,2600,4000,3000
Kerala,Ernakulam,Angamaly,"Bitter gourd","Bitter Gourd",FAQ,19/05/2025,6500,8000,7000
Kerala,Ernakulam,Angamaly,"Bottle gourd","Bottle Gourd",FAQ,19/05/2025,2000,3000,2500
Kerala,Ernakulam,Angamaly,Brinjal,Brinjal,FAQ,19/05/2025,3200,5000,4000
Kerala,Ernakulam,Angamaly,Colacasia,Other,FAQ,19/05/2025,5000,7000,6000
Kerala,Ernakulam,Angamaly,Onion,Big,FAQ,19/05/2025,2400,3200,3000
Kerala,Ernakulam,Angamaly,Tapioca,Tapioca,FAQ,19/05/2025,3000,4000,3500
Kerala,Ernakulam,Ernakulam,Ashgourd,Ashgourd,FAQ,19/05/2025,1500,1800,1600
Kerala,Ernakulam,Ernakulam,Banana,Palayamthodan,Medium,19/05/2025,2900,3200,3100
Kerala,Ernakulam,"North Paravur","Bitter gourd","Bitter Gourd",FAQ,19/05/2025,7000,8000,7500
Kerala,Ernakulam,"North Paravur","Black pepper",Garbled,FAQ,19/05/2025,70000,90000,80000
Kerala,Ernakulam,"North Paravur","Bottle gourd","Bottle Gourd",FAQ,19/05/2025,1500,2500,2000
Kerala,Ernakulam,"North Paravur",Brinjal,"Arkasheela Mattigulla",FAQ,19/05/2025,2800,3500,3000
Kerala,Ernakulam,"North Paravur",Ginger(Green),"Green Ginger",FAQ,19/05/2025,5000,6000,5500
Kerala,Ernakulam,Perumbavoor,"Banana - Green","Banana - Green",FAQ,19/05/2025,4300,5300,4700
Kerala,Ernakulam,Perumbavoor,"Bhindi(Ladies Finger)",Bhindi,FAQ,19/05/2025,2600,3600,3000
Kerala,Ernakulam,Perumbavoor,Brinjal,Brinjal,FAQ,19/05/2025,2200,3200,2700
Kerala,Ernakulam,Perumbavoor,Colacasia,Other,FAQ,19/05/2025,4800,5800,5200
Kerala,Ernakulam,Perumbavoor,Lemon,Lemon,FAQ,19/05/2025,7500,8500,8000
Kerala,Ernakulam,Perumbavoor,Potato,Potato,FAQ,19/05/2025,2400,3400,2700
Kerala,Ernakulam,Perumbavoor,Pumpkin,Pumpkin,FAQ,19/05/2025,1000,2000,1500
Kerala,Ernakulam,Perumbavoor,Snakeguard,Snakeguard,FAQ,19/05/2025,2200,3200,2700
Kerala,Ernakulam,Thrippunithura,Ashgourd,Ashgourd,FAQ,19/05/2025,2400,4000,2600
Kerala,Ernakulam,Thrippunithura,Banana,Palayamthodan,Medium,19/05/2025,3000,4000,3200
Kerala,Ernakulam,Thrippunithura,Capsicum,Capsicum,FAQ,19/05/2025,7000,10000,8000
Kerala,Ernakulam,Thrippunithura,Carrot,Carrot,FAQ,19/05/2025,4800,6000,5000
Kerala,Ernakulam,Thrippunithura,Cowpea(Veg),"Cowpea (Veg)",FAQ,19/05/2025,4000,5000,4200
Kerala,Ernakulam,Thrippunithura,Lemon,Other,FAQ,19/05/2025,13000,14000,13200
Kerala,Kannur,Thalasserry,Banana,Other,Large,19/05/2025,5400,5600,5500
Kerala,Kannur,Thalasserry,"Bhindi(Ladies Finger)",Other,FAQ,19/05/2025,3400,3600,3500
Kerala,Kannur,Thalasserry,"Coconut Oil",Other,FAQ,19/05/2025,28500,29500,29000
Kerala,Kottayam,Ettumanoor,"Bitter gourd",Other,FAQ,19/05/2025,8000,8200,8100
Kerala,Kottayam,Ettumanoor,Colacasia,Other,FAQ,19/05/2025,6000,7000,6500
Kerala,Kottayam,Pampady,Banana,Palayamthodan,Medium,19/05/2025,1500,2500,2000
Kerala,Kottayam,Pampady,"Indian Beans (Seam)",Other,FAQ,19/05/2025,7800,9000,8500
Kerala,Kottayam,Pampady,"Mango (Raw-Ripe)",Other,FAQ,19/05/2025,3000,4500,4000
Kerala,Kottayam,Pampady,Tapioca,Tapioca,FAQ,19/05/2025,3000,4500,4000
Kerala,Kottayam,Thalayolaparambu,Ashgourd,Ashgourd,FAQ,19/05/2025,1600,2000,1700
Kerala,Kozhikode(Calicut),Mukkom,Amphophalus,Amphophalus,FAQ,19/05/2025,6500,6800,6600
Kerala,Kozhikode(Calicut),Mukkom,Banana,Other,Large,19/05/2025,4800,5200,5000
Kerala,Kozhikode(Calicut),Mukkom,Beetroot,Beetroot,FAQ,19/05/2025,4000,4400,4200
Kerala,Kozhikode(Calicut),Mukkom,"Bhindi(Ladies Finger)",Bhindi,FAQ,19/05/2025,3000,3400,3200
Kerala,Kozhikode(Calicut),Mukkom,Cabbage,Cabbage,FAQ,19/05/2025,2800,3200,3000
Kerala,Kozhikode(Calicut),Mukkom,"Coconut Seed",Other,FAQ,19/05/2025,6000,6200,6100
Kerala,Kozhikode(Calicut),Mukkom,Cowpea(Veg),"Cowpea (Veg)",FAQ,19/05/2025,5500,5800,5600
Kerala,Kozhikode(Calicut),Mukkom,Cucumbar(Kheera),Cucumbar,FAQ,19/05/2025,1600,2000,1800
Kerala,Kozhikode(Calicut),Mukkom,Drumstick,Drumstick,FAQ,19/05/2025,10500,11500,11000
Kerala,Kozhikode(Calicut),Palayam,"Bhindi(Ladies Finger)",Other,FAQ,19/05/2025,1900,1900,1900
Kerala,Kozhikode(Calicut),Palayam,Brinjal,Other,FAQ,19/05/2025,2000,2000,2000
Kerala,Kozhikode(Calicut),Palayam,Cauliflower,Other,FAQ,19/05/2025,2500,2500,2500
Kerala,Kozhikode(Calicut),Palayam,"Cluster beans",Other,FAQ,19/05/2025,1700,1700,1700
Kerala,Kozhikode(Calicut),Palayam,"Green Chilli",Other,FAQ,19/05/2025,2600,2600,2600
Kerala,Kozhikode(Calicut),Palayam,Potato,Other,FAQ,19/05/2025,2300,2400,2300
Kerala,Kozhikode(Calicut),Quilandy,"Bhindi(Ladies Finger)",Other,FAQ,19/05/2025,3000,3200,3000
Kerala,Kozhikode(Calicut),Quilandy,"French Beans (Frasbean)",Other,FAQ,19/05/2025,8700,9000,8800
Kerala,Kozhikode(Calicut),Quilandy,Pumpkin,Other,FAQ,19/05/2025,1300,1400,1300
Kerala,Kozhikode(Calicut),Quilandy,Raddish,Other,FAQ,19/05/2025,2800,3000,3000
Kerala,Kozhikode(Calicut),Vengeri(Kozhikode),"Bitter gourd","Bitter Gourd",FAQ,19/05/2025,5000,5300,5300
Kerala,Kozhikode(Calicut),Vengeri(Kozhikode),Carrot,Carrot,FAQ,19/05/2025,2600,2900,2900
Kerala,Malappuram,Kottakkal,Ashgourd,Other,FAQ,19/05/2025,1000,1200,1100
Kerala,Malappuram,Kottakkal,Beetroot,Beetroot,FAQ,19/05/2025,3100,3300,3200
Kerala,Malappuram,Kottakkal,Carrot,Other,FAQ,19/05/2025,2500,2700,2600
Kerala,Malappuram,Kottakkal,"Cowpea (Lobia/Karamani)",Other,FAQ,19/05/2025,2300,2500,2400
Kerala,Malappuram,Kottakkal,Cucumbar(Kheera),Other,FAQ,19/05/2025,5000,5200,5100
Kerala,Malappuram,Kottakkal,Onion,Other,FAQ,19/05/2025,1800,2000,1900
Kerala,Malappuram,Kottakkal,Raddish,Other,FAQ,19/05/2025,2300,2500,2400
Kerala,Malappuram,Kottakkal,Snakeguard,Other,FAQ,19/05/2025,2400,2600,2500
Kerala,Malappuram,Kottakkal,Tomato,Other,FAQ,19/05/2025,1500,1700,1600
Kerala,Malappuram,Perinthalmanna,"Banana - Green","Banana - Green",FAQ,19/05/2025,3000,3800,3500
Kerala,Malappuram,Perinthalmanna,"Bhindi(Ladies Finger)",Bhindi,FAQ,19/05/2025,3500,3800,3600
Kerala,Malappuram,Perinthalmanna,Cabbage,Cabbage,FAQ,19/05/2025,1500,1800,1600
Kerala,Malappuram,Perinthalmanna,Capsicum,Capsicum,FAQ,19/05/2025,5000,6000,5500
Kerala,Malappuram,Perinthalmanna,Ginger(Green),"Green Ginger",FAQ,19/05/2025,3500,4500,4000
Kerala,Malappuram,Perinthalmanna,Lemon,Other,FAQ,19/05/2025,8000,8500,8200
Kerala,Palakad,Koduvayoor,Ashgourd,Other,FAQ,19/05/2025,1000,1800,1400
Kerala,Palakad,Koduvayoor,Banana,"Nendra Bale",Medium,19/05/2025,4500,4900,4700
Kerala,Palakad,Koduvayoor,"Bitter gourd",Other,FAQ,19/05/2025,6000,6400,6200
Kerala,Palakad,Koduvayoor,"Bottle gourd",Other,FAQ,19/05/2025,2400,2800,2600
Kerala,Palakad,Koduvayoor,Colacasia,Other,FAQ,19/05/2025,6800,7200,7000
Kerala,Palakad,Koduvayoor,"Elephant Yam (Suran)",Other,FAQ,19/05/2025,5800,6200,6000
Kerala,Palakad,Koduvayoor,Garlic,Other,FAQ,19/05/2025,12500,12900,12700
Kerala,Palakad,Koduvayoor,"Green Chilli",Other,FAQ,19/05/2025,3500,3900,3700
Kerala,Palakad,Koduvayoor,Onion,Big,FAQ,19/05/2025,2000,2800,2400
Kerala,Pathanamthitta,"Kalanjoor  VFPCK",Banana,"Red Banana",Large,19/05/2025,3000,4300,3800
Kerala,Pathanamthitta,"Kalanjoor  VFPCK",Cowpea(Veg),"Cowpea (Veg)",FAQ,19/05/2025,5200,7000,5800
Kerala,Pathanamthitta,"Mezhuveli  VFPCK",Banana,Palayamthodan,Medium,19/05/2025,800,2300,1600
Kerala,Thirssur,Irinjalakkuda,"Banana - Green",Other,FAQ,19/05/2025,4500,4500,4500
Kerala,Thirssur,Thrissur,Ashgourd,Ashgourd,FAQ,19/05/2025,1400,1400,1400
Kerala,Thirssur,Thrissur,Cauliflower,Cauliflower,FAQ,19/05/2025,4000,4000,4000
Kerala,Thirssur,Thrissur,Cucumbar(Kheera),Cucumbar,FAQ,19/05/2025,1500,1500,1500
Kerala,Thirssur,Thrissur,Snakeguard,Snakeguard,FAQ,19/05/2025,2500,2500,2500
Kerala,Thiruvananthapuram,Parassala,"Elephant Yam (Suran)","Elephant Yam (Suran)",FAQ,19/05/2025,4000,4500,4000
